Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
03,FM Piemonte,RU10a Serravalle CN,RU10a,,,430.262500,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,44.562500,8.041667,--:--
03,FM Piemonte,RU11 Sampeyre CN,RU11,,,430.275000,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,44.562500,7.208333,--:--
03,FM Piemonte,RU11a Neviglie CN,RU11a,,,430.287500,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,44.687500,8.125000,--:--
03,FM Piemonte,RU12 Roccabruna CN,RU12,,,430.300000,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,44.479167,7.291667,--:--
03,FM Piemonte,RU12a Angrogna - Val Pellice TO,RU12a,,,430.312500,DUP+,5.000000,FM,TONE,82.5Hz,YES,Approximate,44.854167,7.208333,--:--
03,FM Piemonte,RU13a Asti AT,RU13a,,,430.337500,DUP+,5.000000,FM,TONE,127.3Hz,YES,Approximate,44.895833,8.208333,--:--
03,FM Piemonte,RU13a Loazzolo AT,RU13a,,,430.337500,DUP+,5.000000,FM,TONE,127.3Hz,YES,Approximate,44.687500,8.291667,--:--
03,FM Piemonte,RU14a Belforte M.to AL,RU14a,,,430.362500,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,44.604167,8.625000,--:--
03,FM Piemonte,RU16a Celle-Villardora TO,RU16a,,,431.237500,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,45.145833,7.375000,--:--
03,FM Piemonte,RU24 Acqui Terme AL,RU24,,,431.425000,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,44.687500,8.458333,--:--
03,FM Piemonte,RU25a Coniolo AL,RU25a,,,431.462500,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,45.145833,8.375000,--:--
03,FM Piemonte,RU28 M.Mottarone VCO,RU28,,,431.525000,DUP+,1.600000,FM,TONE,67.0Hz,YES,Approximate,45.895833,8.458333,--:--
03,FM Piemonte,RU2a Mornasco AL,RU2a,,,430.062500,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,44.645833,8.791667,--:--
03,FM Piemonte,RU3 Mondovi' CN,RU3,,,430.075000,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,44.354167,7.791667,--:--
03,FM Piemonte,RU5 Asti AT,RU5,,,430.125000,DUP+,5.000000,FM,TONE,127.3Hz,YES,Approximate,44.895833,8.208333,--:--
03,FM Piemonte,RU6 Corio TO,RU6,,,430.150000,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,45.354167,7.541667,--:--
03,FM Piemonte,RU6a M. Mottarone VCO,RU6a,,,430.162500,DUP+,1.600000,FM,TONE,127.3Hz,YES,Approximate,45.895833,8.458333,--:--
03,FM Piemonte,RU7 Novi Ligure AL,RU7,,,430.175000,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,44.770833,8.791667,--:--
03,FM Piemonte,RU8a La Morra CN,RU8a,,,430.212500,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,44.645833,7.958333,--:--
03,FM Piemonte,RU8a M.Moncucco VCO,RU8a,,,430.212500,DUP+,1.600000,FM,TONE,127.3Hz,YES,Approximate,46.104167,8.291667,--:--
03,FM Piemonte,RU9 Acqui Terme AL,RU9,,,430.225000,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,44.604167,8.375000,--:--
03,FM Piemonte,RV Paroldo CN,RV,,,145.487500,DUP-,0.600000,FM,TONE,82.5Hz,YES,Approximate,44.437500,8.041667,--:--
