Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
26,T9 DV Sicilia,Catania,IR9UBU,IR9UBU B,IR9UBU G,430.400000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,37.626833,14.979833,--:--
26,T9 DV Sicilia,Catania,IR9UBM,IR9UBM B,IR9UBM G,430.325000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,37.531333,15.068833,--:--
26,T9 DV Sicilia,Catania,IR9UBM,IR9UBM C,IR9UBM G,145.450000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,37.672667,15.061333,--:--
26,T9 DV Sicilia,Barcellona,IR9UBR,IR9UBR B,IR9UBR G,430.725000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,38.156833,15.230167,--:--
26,T9 DV Sicilia,Agira,IR9XVU,IR9XVU B,IR9XVU G,430.350000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,37.651000,14.514500,--:--
26,T9 DV Sicilia,Acireale,IT9CIL,IT9CIL B,IT9CIL G,433.300000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,37.616667,15.166667,--:--
26,T9 DV Sicilia,Valverde,IR9UBK,IR9UBK B,IR9UBK G,430.375000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,37.581167,15.131167,--:--
8,3 DV Veneto,Belluno,IR3UI,IR3UIQ B,IR3UIQ G,431.600000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,46.081833,12.301833,+1:00
8,3 DV Veneto,Monselice Padova,IR3UE,IR3UEF B,IR3UEF G,442.000000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,45.253833,11.743000,+1:00
8,3 DV Veneto,Monselice Padova,IR3UE,IR3UEF C,IR3UEF G,145.615000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.253833,11.743000,+1:00
8,3 DV Veneto,Monselice Padova,IR3UE,IR3UEF A,IR3UEF G,1293.000000,DUP-,20.000000,DV,OFF,88.5Hz,YES,Exact,45.253833,11.743000,+1:00
8,3 DV Veneto,Santa Maria del,IZ3LC,IZ3LCI B,IZ3LCI G,431.487500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.348333,12.317667,--:--
8,3 DV Veneto,Sillian,IR3UA,IR3UAN B,IR3UAN G,430.587500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,46.715667,12.370000,--:--
8,3 DV Veneto,Arco,IW3HW,IW3HWH B,IW3HWH G,430.212500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,45.915000,10.873333,--:--
8,3 DV Veneto,San Dona di Piav,IR3UI,IR3UIV B,IR3UIV G,431.300000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,45.651667,12.591833,--:--
8,3 DV Veneto,Brugine,IW3HO,IW3HOD B,IW3HOD G,430.575000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.300167,11.989333,--:--
8,3 DV Veneto,Marghera,IW3HK,IW3HKL B,IW3HKL G,432.300000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.472000,12.219000,--:--
8,3 DV Veneto,Castelmassa,IU3FE,IU3FEN B,IU3FEN G,438.200000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.020000,11.318167,--:--
8,3 DV Veneto,Lendinara,IZ3WW,IZ3WWG B,IZ3WWG G,433.125000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.083667,11.614333,--:--
8,3 DV Veneto,Lughetto,IK3CS,IK3CSU B,IK3CSU G,435.300000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.380000,12.160000,--:--
8,3 DV Veneto,Mauro Saline VE,IR3UG,IR3UG  A,IR3UG  G,1297.100000,DUP-,30.000000,DV,OFF,88.5Hz,YES,Exact,45.579167,11.116000,--:--
8,3 DV Veneto,Mauro Saline VE,IR3UG,IR3UG  B,IR3UG  G,430.450000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,45.579167,11.116000,--:--
8,3 DV Veneto,Mauro Saline VE,IR3UG,IR3UG  C,IR3UG  G,144.862500,DUP-,1.000000,DV,OFF,88.5Hz,YES,Exact,45.579167,11.116000,--:--
18,V3 DV Friuli,Trieste,IR3UIC,IR3UIC B,IR3UIC G,433.150000,DUP-,1.600000,DV,OFF,88.5Hz,YES,Exact,45.650667,13.768000,+1:00
18,V3 DV Friuli,Fontanafredda,IR3UBK,IR3UBK B,IR3UBK G,430.550000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,46.137500,12.570000,+1:00
18,V3 DV Friuli,Udine,IR3UBZ,IR3UBZ B,IR3UBZ G,433.025000,DUP-,1.600000,DV,OFF,88.5Hz,YES,Exact,46.057667,13.248000,+1:00
18,V3 DV Friuli,Trieste,IR3UEZ,IR3UEZ B,IR3UEZ G,431.450000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,45.692833,13.749500,+1:00
18,V3 DV Friuli,Pordenone,IR3UIB,IR3UIB B,IR3UIB G,433.125000,DUP-,1.600000,DV,OFF,88.5Hz,YES,Exact,46.006833,12.435667,+1:00
16,N3 DV Trentino,M. Kronplatz,IR3DV,IR3DV  B,IR3DV  G,431.525000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,46.740000,11.959833,+1:00
16,N3 DV Trentino,Val di Non,IN3IZQ,IN3IZQ C,IN3IZQ G,144.925000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Exact,46.408667,11.012167,+1:00
16,N3 DV Trentino,V. B. Stenico,IN3MYW,IN3MYW C,IN3MYW G,145.362500,DUP-,0.000000,DV,OFF,88.5Hz,YES,Exact,46.047000,10.886167,+1:00
16,N3 DV Trentino,Predonico,IR3UGM,IR3UGM B,IR3UGM G,431.525000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,46.493833,11.210333,--:--
16,N3 DV Trentino,Val Pusteria,IN3DOV,IN3DOV B,IN3DOV G,434.000000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,46.806667,11.836333,--:--
16,N3 DV Trentino,Preghena,IN3IZQ,IN3IZQ B,IN3IZQ G,433.500000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,46.409000,11.012500,--:--
16,N3 DV Trentino,Trento,IW3BYL,IW3BYL B,IW3BYL G,430.500000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,46.085500,11.145500,--:--
16,N3 DV Trentino,Casanova,IN3AVB,IN3AVB B,IN3AVB G,431.475000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,46.481500,11.310000,--:--
32,X1 FM Valle d'Aosta,Courmayeur (AO),R0,R0,,145.600000,DUP-,0.600000,FM,74.4,TONE,74.4Hz,YES,Approximate,45.770833,6.958333,--:--
32,X1 FM Valle d'Aosta,Saint Vincent (AO),R6,R6,,145.750000,DUP-,0.600000,FM,74.4,TONE,74.4Hz,YES,Approximate,45.770833,7.625000,--:--
5,1 FM Piemonte,Belforte Monferrato (AL),T,T,,144.512500,OFF,0.000000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.604167,8.625000,--:--
5,1 FM Piemonte,Paroldo (CN),RV,RV,,145.487500,DUP-,0.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.437500,8.041667,--:--
5,1 FM Piemonte,M. Cimolo (VCO),RV-1a,RV-1a,,145.587500,DUP-,0.600000,FM,131.8,TONE,131.8Hz,YES,Approximate,45.979167,8.625000,--:--
5,1 FM Piemonte,Cossato (BI),R0,R0,,145.600000,DUP-,0.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,45.562500,8.208333,--:--
5,1 FM Piemonte,Cesana Torinese (TO),R0,R0,,145.600000,DUP-,0.600000,FM,123.0,TONE,123.0Hz,YES,Approximate,44.937500,6.791667,--:--
5,1 FM Piemonte,Frassinetto (TO),R0,R0,,145.600000,DUP-,0.600000,FM,127.3,TONE,127.3Hz,YES,Approximate,45.437500,7.625000,--:--
5,1 FM Piemonte,Prarostino (TO),R0,R0,,145.600000,DUP-,0.600000,FM,88.5,OFF,88.5Hz,YES,Approximate,44.854167,7.291667,--:--
5,1 FM Piemonte,M. Mottarone (VCO),R0a,R0a,,145.612500,DUP-,0.600000,FM,127.3,TONE,127.3Hz,YES,Approximate,45.895833,8.458333,--:--
5,1 FM Piemonte,Asti,R1a,R1a,,145.637500,DUP-,0.600000,FM,88.5,OFF,88.5Hz,YES,Approximate,44.895833,8.208333,--:--
5,1 FM Piemonte,Aquila di Giaveno (TO),R2,R2,,145.650000,DUP-,0.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,45.020833,7.291667,--:--
5,1 FM Piemonte,Roccaverano (AT),R2a,R2a,,145.662500,DUP-,0.600000,FM,127.3,TONE,127.3Hz,YES,Approximate,44.770833,7.291667,--:--
5,1 FM Piemonte,Pino Torinese (TO),R4,R4,,145.700000,DUP-,0.600000,FM, ,OFF,88.5Hz,YES,Approximate,45.020833,7.791667,--:--
5,1 FM Piemonte,Alpe Colombino - Giaveno (TO),R4,R4,,145.700000,DUP-,0.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,45.020833,7.291667,--:--
5,1 FM Piemonte,M.Dago-Nizza Monferrato (AT) ,R4a,R4a,,145.712500,DUP-,0.600000,FM,82.5 ,TONE,82.5Hz,YES,Approximate,44.687500,8.375000,--:--
5,1 FM Piemonte,Susa (TO),R5,R5,,145.725000,DUP-,0.600000,FM,123.0,TONE,123.0Hz,YES,Approximate,45.145833,7.041667,--:--
5,1 FM Piemonte,Costigliole d'Asti (AT),R5a,R5a,,145.737500,DUP-,0.600000,FM,82.5 ,TONE,82.5Hz,YES,Approximate,44.812500,8.208333,--:--
5,1 FM Piemonte,Bagnolo Piemonte (CN),R6,R6,,145.750000,DUP-,0.600000,FM,82.5 ,TONE,82.5Hz,YES,Approximate,44.770833,7.291667,--:--
5,1 FM Piemonte,M.Moncucco (VCO),R6,R6,,145.750000,DUP-,0.600000,FM,67.0,TONE,67.0Hz,YES,Approximate,46.104167,8.291667,--:--
5,1 FM Piemonte,Fracconalto (AL),R6a,R6a,,145.762500,DUP-,0.600000,FM,162.2,TONE,162.2Hz,YES,Approximate,44.604167,8.875000,--:--
5,1 FM Piemonte,Sestriere (TO),R6a,R6a,,145.762500,DUP-,0.600000,FM,107.2,TONE,107.2Hz,YES,Approximate,44.979167,6.875000,--:--
5,1 FM Piemonte,Torino,R6a,R6a,,145.762500,DUP-,0.600000,FM,67.0,TONE,67.0Hz,YES,Approximate,45.104167,7.708333,--:--
5,1 FM Piemonte,M.Mottarone (VCO),R6a,R6a,,145.762500,DUP-,0.600000,FM,88.5,OFF,88.5Hz,YES,Approximate,45.854167,8.458333,--:--
5,1 FM Piemonte,Stazzano (AL),R7,R7,,145.775000,DUP-,0.600000,FM,82.5 ,TONE,82.5Hz,YES,Approximate,44.729167,8.875000,--:--
5,1 FM Piemonte,Trontano (VCO),RU1,RU1,,430.025000,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,46.104167,8.291667,--:--
5,1 FM Piemonte,Mornasco (AL),RU2a,RU2a,,430.062500,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.645833,8.791667,--:--
5,1 FM Piemonte,Mondovi' (CN),RU3,RU3,,430.075000,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.354167,7.791667,--:--
5,1 FM Piemonte,Asti ,RU5,RU5,,430.125000,DUP+,5.000000,FM,127.3,TONE,127.3Hz,YES,Approximate,44.895833,8.208333,--:--
5,1 FM Piemonte,Corio (TO),RU6,RU6,,430.150000,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,45.354167,7.541667,--:--
5,1 FM Piemonte,M. Mottarone (VCO),RU6a,RU6a,,430.162500,DUP+,1.600000,FM,127.3,TONE,127.3Hz,YES,Approximate,45.895833,8.458333,--:--
5,1 FM Piemonte,Novi Ligure (AL),RU7,RU7,,430.175000,DUP+,1.600000,FM,82.5 ,TONE,82.5Hz,YES,Approximate,44.770833,8.791667,--:--
5,1 FM Piemonte,La Morra (CN),RU8a,RU8a,,430.212500,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.645833,7.958333,--:--
5,1 FM Piemonte,M.Moncucco (VCO),RU8a,RU8a,,430.212500,DUP+,1.600000,FM,127.3,TONE,127.3Hz,YES,Approximate,46.104167,8.291667,--:--
5,1 FM Piemonte,Acqui Terme (AL),RU9,RU9,,430.225000,DUP+,1.600000,FM,94.8,TONE,94.8Hz,YES,Approximate,44.604167,8.375000,--:--
5,1 FM Piemonte,Perosa Argentina (TO),RU10,RU10,,430.250000,DUP+,5.000000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.937500,7.208333,--:--
5,1 FM Piemonte,Serravalle (CN),RU10a,RU10a,,430.262500,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.562500,8.041667,--:--
5,1 FM Piemonte,Sampeyre (CN),RU11,RU11,,430.275000,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.562500,7.208333,--:--
5,1 FM Piemonte,Neviglie (CN),RU11a,RU11a,,430.287500,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.687500,8.125000,--:--
5,1 FM Piemonte,Roccabruna (CN),RU12 ,RU12 ,,430.300000,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.479167,7.291667,--:--
5,1 FM Piemonte,Angrogna - Val Pellice (TO),RU12a,RU12a,,430.312500,DUP+,5.000000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.854167,7.208333,--:--
5,1 FM Piemonte,Asti,RU13a,RU13a,,430.337500,DUP+,5.000000,FM,127.3,TONE,127.3Hz,YES,Approximate,44.895833,8.208333,--:--
5,1 FM Piemonte,Loazzolo (AT),RU13a,RU13a,,430.337500,DUP+,5.000000,FM,127.3,TONE,127.3Hz,YES,Approximate,44.687500,8.291667,--:--
5,1 FM Piemonte,Belforte M.to (AL),RU14a,RU14a,,430.362500,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.604167,8.625000,--:--
5,1 FM Piemonte,Bagnolo Piemonte-Montoso (CN),RU,RU,,430.425000,DUP+,5.000000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.770833,7.291667,--:--
5,1 FM Piemonte,Colle di Rucas (CN),RU,RU,,430.450000,DUP+,5.000000,FM,127.3,TONE,127.3Hz,YES,Approximate,44.604167,8.291667,--:--
5,1 FM Piemonte,Bagnolo Piemonte (CN),RU,RU,,430.600000,DUP+,5.000000,FM,127.3,TONE,127.3Hz,YES,Approximate,44.770833,7.291667,--:--
5,1 FM Piemonte,Torino,RU,RU,,430.612500,DUP+,5.000000,FM,67.0,TONE,67.0Hz,YES,Approximate,45.104167,7.708333,--:--
5,1 FM Piemonte,M.Malanotte  (CN),RU,RU,,430.650000,DUP+,5.000000,FM, ,OFF,88.5Hz,YES,Approximate,44.270833,7.791667,--:--
5,1 FM Piemonte,Mombaruzzo (AT),RU,RU,,430.787500,DUP+,5.000000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.770833,8.458333,--:--
5,1 FM Piemonte,Celle-Villardora (TO),RU16a,RU16a,,431.237500,DUP+,1.600000,FM,94.8,TONE,94.8Hz,YES,Approximate,45.145833,7.375000,--:--
5,1 FM Piemonte,Acqui Terme (AL),RU24,RU24,,431.425000,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.687500,8.458333,--:--
5,1 FM Piemonte,Coniolo (AL),RU25a,RU25a,,431.462500,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,45.145833,8.375000,--:--
5,1 FM Piemonte,M.Mottarone (VCO),RU28,RU28,,431.525000,DUP+,1.600000,FM,67.0,TONE,67.0Hz,YES,Approximate,45.895833,8.458333,--:--
5,1 FM Piemonte,Ovada (AL),T,T,,435.212500,OFF,0.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.604167,8.625000,--:--
3,1 FM Liguria,Masone (GE),T,T,,144.612500,OFF,0.000000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.479167,8.708333,--:--
3,1 FM Liguria,Pegli (GE),T,T,,144.675000,OFF,0.000000,FM,162.2,TONE,162.2Hz,YES,Approximate,44.437500,8.791667,--:--
3,1 FM Liguria,Rossiglione (GE),T,T,,145.212500,OFF,0.000000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.562500,8.708333,--:--
3,1 FM Liguria,M.Telegrafo - Busalla (GE),T out,T out,,145.225000,OFF,0.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,8.875000,--:--
3,1 FM Liguria,Cilona - Busalla (GE),T,T,,145.312500,OFF,0.000000,FM,110,9,TONE,110.9Hz,YES,Approximate,44.562500,8.958333,--:--
3,1 FM Liguria,M.Leco (GE),RV,RV,,145.437500,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,8.875000,--:--
3,1 FM Liguria,M.Maggio (GE),T,T,,145.437500,OFF,0.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,9.041667,--:--
3,1 FM Liguria,Val Tanaro (IM),RV-1,RV-1,,145.575000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.145833,7.958333,--:--
3,1 FM Liguria,M.Roveto-Busalla (GE),RV-1a,RV-1a,,145.587500,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.604167,8.958333,--:--
3,1 FM Liguria,M.Faudo (IM),R0,R0,,145.600000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,43.895833,7.875000,--:--
3,1 FM Liguria,Genova,R1,R1,,145.625000,DUP-,0.600000,FM,,OFF,88.5Hz,YES,Approximate,44.395833,8.958333,--:--
3,1 FM Liguria,Lorsica (GE),R1a,R1a,,145.637500,DUP-,0.600000,FM,,OFF,88.5Hz,YES,Approximate,44.437500,9.208333,--:--
3,1 FM Liguria,Cosseria (SV),R1a,R1a,,145.637500,DUP-,0.600000,FM,110.9/162.2 loc,OFF,88.5Hz,YES,Approximate,44.354167,8.208333,--:--
3,1 FM Liguria,M.Bignone (IM),R2,R2,,145.650000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,43.854167,7.708333,--:--
3,1 FM Liguria,Bardineto (SV),R2a,R2a,,145.662500,DUP-,0.600000,FM,110.9/162.2 loc,OFF,88.5Hz,YES,Approximate,44.062500,8.375000,--:--
3,1 FM Liguria,M.Beigua (SV),R3,R3,,145.675000,DUP-,0.600000,FM,162.2 tx,OFF,88.5Hz,YES,Approximate,44.437500,8.541667,--:--
3,1 FM Liguria,Tigullio (GE),R3a,R3a,,145.687500,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.270833,9.541667,--:--
3,1 FM Liguria,M.Figogna (GE),R4,R4,,145.700000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.437500,8.875000,--:--
3,1 FM Liguria,Sanremo (IM),R4,R4,,145.700000,DUP-,0.600000,FM,162.2,TONE,162.2Hz,YES,Approximate,43.812500,7.708333,--:--
3,1 FM Liguria,M.Fasce (GE),R5,R5,,145.725000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.395833,9.041667,--:--
3,1 FM Liguria,Pizzo d'Evigno - Stellanello,R5a,R5a,,145.737500,DUP-,0.600000,FM,162.2,TONE,162.2Hz,YES,Approximate,44.020833,8.041667,--:--
3,1 FM Liguria,Rapallo (GE),R6,R6,,145.750000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.354167,9.208333,--:--
3,1 FM Liguria,M.Tirasso - Alassio (SV) (SV),R6a,R6a,,145.762500,DUP-,0.600000,FM,110.9/162.2 loc,OFF,88.5Hz,YES,Approximate,44.020833,8.125000,--:--
3,1 FM Liguria,Dolcedo (IM),R7,R7,,145.775000,DUP-,0.600000,FM,162.2,TONE,162.2Hz,YES,Approximate,43.895833,7.875000,--:--
3,1 FM Liguria,Imperia,R7,R7,,145.775000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,43.895833,8.041667,--:--
3,1 FM Liguria,Perinaldo (IM),R7a,R7a,,145.787500,DUP-,0.600000,FM, ,OFF,88.5Hz,YES,Approximate,43.854167,7.625000,--:--
3,1 FM Liguria,Finale Ligure (SV),R7a,R7a,,145.787500,DUP-,0.600000,FM,110.9/162.2 loc,OFF,88.5Hz,YES,Approximate,44.187500,8.375000,--:--
3,1 FM Liguria,Cogorno (GE),RU0a,RU0a,,430.012500,DUP+,5.000000,FM,,OFF,88.5Hz,YES,Approximate,44.312500,9.375000,--:--
3,1 FM Liguria,Cosseria (SV),RU1,RU1,,430.025000,DUP+,1.600000,FM, ,OFF,88.5Hz,YES,Approximate,44.354167,8.208333,--:--
3,1 FM Liguria,M.Roveto - Busalla (GE),RU2,RU2,,430.050000,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.604167,8.958333,--:--
3,1 FM Liguria,Montegrosso Pian Latte (IM),RU2a,RU2a,,430.062500,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.062500,7.791667,--:--
3,1 FM Liguria,Spotorno (SV),RU3,RU3,,430.075000,DUP+,1.600000,FM,110.9/162.2 loc,OFF,88.5Hz,YES,Approximate,44.187500,8.375000,--:--
3,1 FM Liguria,San Nicolao (SP),RU3a,RU3a,,430.087500,DUP+,1.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.270833,9.541667,--:--
3,1 FM Liguria,M.Fasce (GE),RU5,RU5,,430.125000,DUP+,1.600000,FM,110.9 ,TONE,110.9Hz,YES,Approximate,44.395833,9.125000,--:--
3,1 FM Liguria,M.Figogna (GE),RU6,RU6,,430.150000,DUP+,1.600000,FM,110.9 ,TONE,110.9Hz,YES,Approximate,44.437500,8.875000,--:--
3,1 FM Liguria,T. Marconi-Sestri Levante (GE),RU7,RU7,,430.175000,DUP+,1.600000,FM, ,OFF,88.5Hz,YES,Approximate,44.270833,9.375000,--:--
3,1 FM Liguria,Finale Ligure (SV),RU7,RU7,,430.175000,DUP+,1.600000,FM,162.2,TONE,162.2Hz,YES,Approximate,44.187500,8.375000,--:--
3,1 FM Liguria,Santa Margherita Ligure (GE),RU7a,RU7a,,430.187500,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.354167,9.208333,--:--
3,1 FM Liguria,Bardineto (SV),RU8,RU8,,430.200000,DUP+,5.000000,FM,,OFF,88.5Hz,YES,Approximate,44.187500,8.125000,--:--
3,1 FM Liguria,Sant'Olcese (GE),RU11,RU11,,430.275000,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.479167,8.958333,--:--
3,1 FM Liguria,Val Tanaro (IM),RU15a,RU15a,,430.387500,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.145833,7.958333,--:--
3,1 FM Liguria,M.Leco (GE),RU,RU,,430.462500,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,8.875000,--:--
3,1 FM Liguria,Albenga (SV),RU,RU,,430.475000,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.020833,8.208333,--:--
3,1 FM Liguria,M.Maggio - Savignone (GE),RU,RU,,430.487500,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,9.041667,--:--
3,1 FM Liguria,Val di Vara (SP),RU,RU,,430.575000,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.354167,9.708333,--:--
3,1 FM Liguria,M.Telegrafo - Busalla (GE),RU,RU,,430.625000,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,8.875000,--:--
3,1 FM Liguria,M.Maggio - Savignone (GE),RU,RU,,430.837500,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,9.041667,--:--
3,1 FM Liguria,Pegli (GE),T,T,,433.487500,OFF,0.000000,FM,162.2,TONE,162.2Hz,YES,Approximate,44.437500,8.791667,--:--
7,2 FM Lombardia,M.Pora (BG),T,T,,144.650000,OFF,0.000000,FM,71.9,TONE,71.9Hz,YES,Approximate,45.895833,10.125000,--:--
7,2 FM Lombardia,Darfo (BS),T,T,,145.212500,OFF,0.000000,FM,71.9,TONE,71.9Hz,YES,Approximate,45.854167,10.208333,--:--
7,2 FM Lombardia,Pigra - Valle d'Intelvi (CO),T,T,,145.350000,OFF,0.000000,FM,156.7,TONE,156.7Hz,YES,Approximate,45.937500,9.125000,--:--
7,2 FM Lombardia,Gallarate (VA),RV-1a,RV-1a,,145.587500,DUP-,0.600000,FM,156.7,TONE,156.7Hz,YES,Approximate,45.687500,8.791667,--:--
7,2 FM Lombardia,M.Maddalena (BS),R1,R1,,145.625000,DUP-,0.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.562500,10.291667,--:--
7,2 FM Lombardia,Gravedona ed Uniti (CO),R1a,R1a,,145.637500,DUP-,0.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,46.145833,9.291667,--:--
7,2 FM Lombardia,M.Penice (PV),R2,R2,,145.650000,DUP-,0.600000,FM,156.7,TONE,156.7Hz,YES,Approximate,44.770833,9.291667,--:--
7,2 FM Lombardia,Corni di Canzo (LC),R2a,R2a,,145.662500,DUP-,0.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.854167,9.291667,--:--
7,2 FM Lombardia,Monte della Neve - Livigno (SO),R2a,R2a,,145.662500,DUP-,0.600000,FM, ,OFF,88.5Hz,YES,Approximate,46.479167,10.125000,--:--
7,2 FM Lombardia,San Felice del Benaco (BS),R3a,R3a,,145.687500,DUP-,0.600000,FM,156.7,TONE,156.7Hz,YES,Approximate,45.604167,10.541667,--:--
7,2 FM Lombardia,M.Rolla (SO),R3a,R3a,,145.687500,DUP-,0.600000,FM,156.7,TONE,156.7Hz,YES,Approximate,46.187500,9.875000,--:--
7,2 FM Lombardia,Azzano S.Paolo (BG),R4,R4,,145.700000,DUP-,0.600000,FM, ,OFF,88.5Hz,YES,Approximate,45.645833,9.708333,--:--
7,2 FM Lombardia,Cigolino - Chiavenna (SO),R4,R4,,145.700000,DUP-,0.600000,FM,71.9,TONE,71.9Hz,YES,Approximate,46.312500,9.375000,--:--
7,2 FM Lombardia,M.Bisbino (CO),R4a,R4a,,145.712500,DUP-,0.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.854167,9.041667,--:--
7,2 FM Lombardia,Milano - Pirelli,R5,R5,,145.725000,DUP-,0.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.479167,9.208333,--:--
7,2 FM Lombardia,Aprica -Magnolta (SO),R5,R5,,145.725000,DUP-,0.600000,FM, ,OFF,88.5Hz,YES,Approximate,46.145833,10.125000,--:--
7,2 FM Lombardia,Campo dei Fiori (VA),R5a,R5a,,145.737500,DUP-,0.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.854167,8.791667,--:--
7,2 FM Lombardia,Cernusco S.N. (MI),R6,R6,,145.750000,DUP-,0.600000,FM,71.9,TONE,71.9Hz,YES,Approximate,45.520833,9.291667,--:--
7,2 FM Lombardia,Sellero (BS),R6a,R6a,,145.762500,DUP-,0.600000,FM,71.9,TONE,71.9Hz,YES,Approximate,46.062500,10.291667,--:--
7,2 FM Lombardia,Madesimo (SO),R7,R7,,145.775000,DUP-,0.600000,FM,71.9,TONE,71.9Hz,YES,Approximate,46.437500,9.375000,--:--
