Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
06,DV Emilia Romagna,San Marino,T79DV,T79DV  B,T79DV  G,431.487500,DUP+,1.600000,DV,OFF,88.5Hz,YES,None,0.000000,0.000000,--:--
07,DV Toscana,Fiesole FI,IR5AY,IR5AY  C,IR5AY  G,145.575000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Exact,43.804333,11.297017,+1:00
07,DV Toscana,Foenna *,IU5FFN,IU5FFN B,IU5FFN G,430.612500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,43.194500,11.791000,--:--
07,DV Toscana,M. Cascetto LU,IR5UBS,IR5UBS B,IR5UBS G,431.425000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,43.760500,10.550000,+1:00
07,DV Toscana,M. Giovi Firenze,IR5AN,IR5AN  B,IR5AN  G,430.800000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,43.875400,11.451433,+1:00
07,DV Toscana,M. Giovi Firenze,IR5AN,IR5AN  C,IR5AN  G,144.925000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Exact,43.875400,11.451433,+1:00
07,DV Toscana,Migliana,IR5UDV,IR5UDV B,IR5UDV G,430.900000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,43.990833,11.101167,--:--
07,DV Toscana,Montecarlo LU,IR5UCL,IR5UCL B,IR5UCL G,431.562500,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,43.860000,10.667500,+1:00
07,DV Toscana,P Castiglioni P,IR5UBO,IR5UBO B,IR5UBO G,430.275000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,43.873167,11.136517,+1:00
07,DV Toscana,Siena,IZ5OQO,IZ5OQO B,IZ5OQO G,433.650000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Exact,43.314333,11.328167,+1:00
08,DV Puglia,Alliste,IR7UB,IR7UBL B,IR7UBL G,430.012500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,39.944667,18.090833,+1:00
08,DV Puglia,Alliste,IW7EH,IW7EHM B,IW7EHM G,432.800000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,39.941833,18.083667,+1:00
08,DV Puglia,Bari,I7WAN,I7WAN  B,I7WAN  G,431.500000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,41.103833,16.886333,+1:00
08,DV Puglia,Bari,IR7UB,IR7UBX B,IR7UBX G,430.000000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,41.088000,16.868000,+1:00
08,DV Puglia,Bari,IR7UB,IR7UBX C,IR7UBX G,145.575000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Exact,41.088000,16.868000,+1:00
08,DV Puglia,Bari,IZ7JR,IZ7JRR B,IZ7JRR G,430.400000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,41.090000,16.827167,--:--
08,DV Puglia,Casamas,IU7LT,IU7LTM B,IU7LTM G,430.375000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,40.901167,16.839667,+1:00
08,DV Puglia,Casamassima,IR7UB,IR7UBA B,IR7UBA G,430.300000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,40.976500,16.919167,--:--
08,DV Puglia,Casamassima,IR7UB,IR7UBA C,IR7UBA G,145.612500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Exact,40.976500,16.919167,--:--
08,DV Puglia,Lecce,IR7UB,IR7UBY B,IR7UBY G,430.425000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,40.331500,18.173667,+1:00
08,DV Puglia,Nardo,IZ7ZI,IZ7ZIT B,IZ7ZIT G,430.600000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,40.173000,18.034667,+1:00
08,DV Puglia,Neviano,IR7UB,IR7UBP B,IR7UBP G,430.500000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,40.107167,18.110833,+1:00
08,DV Puglia,Parabita,IR7UE,IR7UE  B,IR7UE  G,430.050000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,40.063000,18.144000,--:--
08,DV Puglia,Racale,IZ7NS,IZ7NSD B,IZ7NSD G,432.325000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,39.964833,18.124333,+1:00
08,DV Puglia,Spinazz,IZ7UN,IZ7UNM B,IZ7UNM G,431.100000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,41.000000,16.000000,+1:00
08,DV Puglia,Taranto,IR7UC,IR7UC  B,IR7UC  G,430.100000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,40.583333,17.170667,+1:00
09,DV Trentino,Casanova,IN3AVB,IN3AVB B,IN3AVB G,431.475000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,46.481500,11.310000,--:--
09,DV Trentino,M. Kronplatz,IR3DV,IR3DV  B,IR3DV  G,431.525000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,46.740000,11.959833,+1:00
