;RU;430.675,0;+5.0MHz;;5 toscana;PT;Momigno (PT);DMR;IZ5IGB;;DMR+ / Tuscany;JN53JX;208;143;009;;gruppo radio firenze IZ5IGB;;;;;;;;;;
;RU;430.700,0;+5.0 MHz;79,7;5 toscana;PO;Val Bisenzio (PO);;;;Val Bisenzio;JN54NC;215;135;009;;iz5gtn - iz5hid;;;;;;;;;;
;RU;430.725,0;+5.0 MHz;79,7;5 toscana;PO;Val Bisenzio (PO);;;;Val Bisenzio;JN54MA;217;138;009;;iz5gtn - iz5hid;;;;;;;;;;
;RU15a;430.750,0;+5.0 MHz;79,7;5 toscana;PO;Val Bisenzio (PO);;;;Val Bisenzio;JN54NA;222;136;009;;iz5gtn - iz5hid;;;;;;;;;;
;RU;430.775,0;+5.0MHz;;5 toscana;FI;Monte Giovi - Vicchio (FI);DMR;IZ5IGB;;DMR+ / Tuscany;JN53RV;250;134;009;;gruppo radio firenze IZ5IGB;;;;;;;;;;
;RU;430.800,0;+5.0MHz;;5 toscana;FI;Monte Giovi - Vicchio (FI);DS;IR5AN/B;;XLX039;JN53RV;250;134;009;;gruppo radio firenze IZ5ILH;;;;;;;;;;
;RU;430.825,0;+1.6 MHz;;5 toscana;FI;Monte Giovi - Vicchio (FI);C4FM;IR5UCQ;;YSF / Tuscany;JN53PS;251;138;009;;gruppo radio firenze iz5ilh;;;;;;;;;;
;RU;430.825,0;+5.0 MHz;;5 toscana;LU;M.Agliale-Borgo A Mozzano (LU);DMR;IU5JAE;223562;BRANDMEISTER;JN53GX;197;147;009;;iu5jae;;;;;;;;;;
;RU;430.850,0;+5.0MHz;79,7;5 toscana;FI;Monte Giovi - Vicchio (FI); ; ;;;JN53RV;250;134;009;;gruppo radio firenze IZ5ILH;;;;;;;;;;
;RU;430.862,5;+5.0 MHz;CC1;5 toscana;GR;M.Amiata (GR);DMR;IZ5VSL;222559;BRANDMEISTER;JN52TV;346;145;009;;iz5vsl;;;;;;;;;;
;RU;430.875,0;+5.0MHz;;5 toscana;FI;Poggio Incontro (FI);DMR;IZ5IGB;;DMR+ / Tuscany;JN53QS;256;137;009;;gruppo radio firenze IZ5IGB;;;;;;;;;;
;RU;430.900,0;+5.0 MHz;;5 toscana;PO;Val Bisenzio (PO);DS;IR5UDV;;;JN53NX;225;137;009;;iz5gtn - iz5hid;;;;;;;;;;
;RU;430.925,0;+5.0MHz;;5 toscana;FI;Poggio Incontro (FI);DMR;IZ5IGB-1;;BM 2222;JN53QS;256;137;009;;gruppo radio firenze IZ5IGB;;;;;;;;;;
;E;430.950,0;+5.0 MHz;;5 toscana;PO;Valbisenzio (PO);DMR;IR5AR;;Bisenzio;JN53NX;225;137;009;;iz5gtn - iz5hid;;;;;;;;;;
;RU;430.975,0;+5.0MHz;;5 toscana;FI;Poggio Incontro (FI);C4FM;IZ5IGB;;YSF / Tuscany;JN53QS;256;137;009;;gruppo radio firenze IZ5IGB;;;;;;;;;;
;T;430.987,5;0;79.7;5 toscana;PO;Val Bisenzio (PO);;;;Bisenzio;JN54NA;222;136;009;;ari prato iz5gtn;;;;;;;;;;
;E;431.025,0;0;79.7;5 toscana;PT;Pescia (PT);EL-SVX;IR5UCX;767296;Pescia;JN53IV;212;146;009;;iw5elm;;;;;;;;;;
;RU16;431.225,0;+1.6 MHz;;5 toscana;PO;Poggio Ciliegio (PO);;;;;JN53OT;244;139;009;;ari prato ik5tux;;;;;;;;;;
;RU16;431.237,5;+1.6 MHz;88.5;5 toscana;FI;M.Secchieta (FI);LN;;;;JN53SR;268;136;009;;cisar;;;;;;;;;;
;RU18;431.275,0;+1.6 MHz; ;5 toscana;SP;Carrara;LN;;;;JN54BC;169;154;009;;ik5gfd;;;;;;;;;;
;RU18a;431.287,5;+1.6 MHz;79.7;5 toscana;PI;M.Serra (PI);C4FM;IQ5QD;;WIRES-X;JN53GS;217;150;009;;iw5eci;;;;;;;;;;
;RU19a;431.312,5;+1.6 MHz;88.5;5 toscana;AR;Alpe di Poti (AR);LN;;;;JN53XL;311;135;009;;cisar;;;;;;;;;;
;RU21;431.350,0;+1.6 MHz;;5 toscana;PO;Poggio Ciliegio (PO);;;;;JN53OT;244;139;009;;ari prato ik5tux;;;;;;;;;;
;RU22;431.375,0;+1.6 MHz;88.5;5 toscana;SI;M.Amiata (SI);LN;;;;JN52TV;346;145;009;;cisar;;;;;;;;;;
;RU24;431.425,0;+1.6 MHz;131.8;5 toscana;GR;M.Labro (GR);;;;;JN52ST;350;147;009;;aral  iw5ees;;;;;;;;;;
;RU24 ;431.425,0;+1.6 MHz;;5 toscana;LU;M.Cascetto (LU);DS;IR5UBS;;;JN53GU;209;149;009;;ari altopascio;;;;;;;;;;
;RU26a;431.487,5;+1.6 MHz;;5 toscana;PT;Monte Fiore (PT);DS;IR5UCK;; ;JN53LT;231;143;009;;ari altopascio;;;;;;;;;;
;RU27a;431.512,5;+1.6 MHz;;5 toscana;AR;Alpe di Poti (AR);DS;IR5UH;;;JN53XL;311;135;009;;cisar;;;;;;;;;;
;RU28a;431.537,5;+1.6 MHz;;5 toscana;GR;M.Amiata (GR);DS;IR5UBH;;;JN52TV;346;145;009;;cisar;;;;;;;;;;
;RU29a;431.562,5;+1.6 MHz; ;5 toscana;LU;Montecarlo (LU);DS;IR5UCL;; ;JN53IU;216;146;009;;ari altopascio i5nod;;;;;;;;;;
;RU29a;431.562,5;+1.6 MHz; ;5 toscana;LU;Montecarlo (LU);DMR;IR5UCL;; ;JN53IU;216;146;009;;ari altopascio i5nod;;;;;;;;;;
;RU29a;431.562,5;+1.6 MHz;;5 toscana;MS;Aulla (MS);EL-SVX;IR1UIJ;531478;iq2aq-l;JN44XE;155;157;009;;iz1rwc  iu1liq;;;;;;;;;;
;RU30;431.575,0;+5.0 MHz;;5 toscana;LI;Cima del Monte - Elba (LI);DMR;IR5UCM;;BRANDMEISTER;JN52ET;311;162;009;;cisar elba;;;;;;;;;;
;RU31a;431.612,5;+1.6 MHz;79.7;5 toscana;LU;M.Serra (LU) ;;;;;JN53GS;217;150;009;;ari santa maria a monte;;;;;;;;;;
;T;432.675,0;0;;5 toscana;LI;Campiglia Marittima (LI);;IR5UDS;;Campiglia Marittima;JN53HB;291;157;009;;gruppo  radio val di cornia  iz5mmh;;;;;;;;;;
 ;T;432.687,5;0;;5 toscana;SI;Campi (SI);;IR5UDG;;Campi;JN53RJ;292;142;009;;gruppo wifi radioamatori senesi;;;;;;;;;;
;T in;435.462,5;0;88.5;5 toscana;AR; M.Lignano (AR);EL;;455165;Civitella;JN53WJ;314;137;009;;cisar arezzo;;;;;;;;;;
;RM;1.270.050,0;+28 MHz;;5 toscana;SI;M.Amiata (SI);EL-SVX;;590731;Rete Umbra;JN52TV;346;145;009;;iw0red  iw0ref;;;;;;;;;;
;RM0;1.297.000,0;-6 MHz;;5 toscana;LU;Montecarlo (LU);;;;;JN53IU;216;146;009;;ari altopascio;;;;;;;;;;
;RM8;1.297.200,0;-6 MHz;;5 toscana;FI;Pontassieve (FI);;IR5UDE;;;JN53QQ;263;138;009;;ari pontassieve ik5bzh;;;;;;;;;;
;RM19;1.297.475,0;-55 MHz;;5 toscana;AR;Alpe di Poti (AR);DS;IR5UH;;;JN53XL;311;135;009;;cisar;;;;;;;;;;
;T;1.297.600,0;0; ;5 toscana;AR; M.Lignano (AR);EL;;455165;Civitella;JN53WJ;314;137;009;;cisar arezzo;;;;;;;;;;
;RM;1.297.700,0;-27 MHz;;5 toscana;FI;Montalbano (FI);EL;;456490;;JN53LR;239;144;009;;ari vinci;;;;;;;;;;
;RMU;2.367.500,0;-46 Mhz; ;5 toscana;FI;Poggio Montrago (FI);;IK5BZH;;;JN53TP;279;136;009;;ari pontassieve ik5bzh;;;;;;;;;;
;50 MHz;51.890,0;-600 kHz; ;6 marche;AN;Camerano (AN);EL-SVX;IR6UK;;Rete Umbra;JN63SM;407;121;010;;cisar marche ik6fgx;;;;;;;;;;
;E;144.600,0;0;88.5;6 marche ;MC;Cingoli (MC);EL;;357384;;JN63QO;390;121;010;;iw6dde;;;;;;;;;;
;R0;145.600,0;-600 kHz;127.3;6 marche ;AP;M.Ascensione (AP);;;;;JN62SW;446;128;010;;ari ascoli piceno;;;;;;;;;;
;R0a;145.612,5;-600 kHz;85.4;6 marche ;AN;Camerano (AN);EL-SVX; ; ;Rete Umbra;JN63SM;407;121;010;;cisar ancona ik6fgx;;;;;;;;;;
 ;R1;145.625,0;-600 kHz;85.4;6 marche ;PU;Monteciccardo (PU);EL;;7723; ;JN63JT;338;122;010;;ari pesaro;;;;;;;;;;
;R1a;145.637,5;-600 kHz;85.4;6 marche ;FM;Force (FM);C4FM;IR6H;;WIRES-X;JN63SB;437;126;010;;ari fermo - porto san giorgio;;;;;;;;;;
;R4;145.700,0;-600 kHz; ;6 marche ;AN;M.La Croce (AN);;;;;JN63LJ;377;127;010;;cisar ancona;;;;;;;;;;
;R4a;145.712,5;-600 kHz;85,4;6 marche;AP;San Benedetto del Tronto (AP);;IR6BS;;;JN62WW;467;126;010;;iz6iqa;;;;;;;;;;
;R5;145.725,0;-600 kHz;85.4;6 marche;AN;Ancona;;;;;JN63SO;401;120;010;;cisar ancona;;;;;;;;;;
;R7;145.775,0;-600 kHz;85.4;6 marche ;MC;Potenza Picena (MC);;;;;JN63TI;423;122;010;;ari civitanova;;;;;;;;;;
;RU2;430.050,0;+1.6 MHz;88.5;6 marche ;AN;Camerano (AN);EL-SVX;IR6UK;590731;Rete Umbra;JN63SM;407;121;010;;cisar ancona ik6fgx;;;;;;;;;;
;RU4a;430.112,5;+1.6 MHz;85.4  88.5 100.0;6 marche;PU;Fontecorniale (PU);EL-SVX;IR6UDV;590731;Rete Umbra;JN63JS;341;123;010;;iw6bfe;;;;;;;;;;
;RU5a;430.137,5;+5.0 MHz;CC1;6 marche;PU;Fontecorniale (PU);DMR;IR6UDV;;IT-DMR;JN63JS;341;123;010;;iw6bfe;;;;;;;;;;
;RU7;430.175,0;+1.6 MHz;85.4;6 marche;AN;Ancona;;;;;JN63SO;401;120;010;;ari ancona;;;;;;;;;;
;RU8;430.200,0;+1.6 MHz; ;6 marche ;AN;M.La Croce (AN);;;;Link Marche;JN63LJ;377;127;010;;cisar marche;;;;;;;;;;
;RU9;430.225,0;+1.6 MHz; ;6 marche ;AN;Senigallia (AN);;;;;JN63OP;376;121;010;;cisar ancona;;;;;;;;;;
;RU12;430.300,0;+5.6 MHz;;6 marche ;AN;Scapezzano (AN);DMR;IR6UAG;;BRANDMEISTER;JN63OR;371;120;010;;cisar marche;;;;;;;;;;
;RU15;430.375,0;+1.6 MHz;;6 marche ;AN;Camerano (AN);DMR;IR6UK;;DMR-ITALIA;JN63SM;407;121;010;;cisar marche;;;;;;;;;;
;RU15;430.375,0;+5.0 MHz;;6 marche ;AN;Camerano (AN);C4FM;IR6UK;; ;JN63SM;407;121;010;;cisar marche ik6fgx;;;;;;;;;;
;RU;430.450,0;+5.0 MHz;88.5;6 marche;PU;Carpegna (PU);EL-SVX;;590731;Rete Umbra;JN63DT;306;126;010;;iu6fow;;;;;;;;;;
;RU;430.950,0;+5.0 MHz;;6 marche ;AN;Genga (AN);DMR;IR6UI;;BRANDMEISTER;JN63LJ;377;127;010;;cisar marche;;;;;;;;;;
;RU;430.962,5;+5.0 MHz;CC1;6 marche;PU;Monte Nerone (PU);DMR;IR6UCZ;;DMR-ITALIA;JN63GN;339;128;010;;iz4isn;;;;;;;;;;
;RU;430.987,5;+5.0 MHz;CC1;6 marche ;PU;M.Palazzolo (PU);DMR;IR6UDA;;DMR-ITALIA;JN63EU;309;125;010;;iz4isn;;;;;;;;;;
;RU19;431.300,0;+1.6 MHz;88.5;6 marche ;AN;M.Murano (AN);LN;;;;JN63AK;319;134;010;;cisar ancona;;;;;;;;;;
;RU21;431.350,0;+1.6 MHz;88.5;6 marche ;PU;Montegrimano (PU); ;;;;JN63FU;314;124;010;;cisar ancona;;;;;;;;;;
;RU25a;431.462,5;+1.6 MHz;85.4;6 marche ;PU;Fontecorniale (PU);C4FM;IR6UCO;;;JN63JS;341;123;010;;iw6bfe;;;;;;;;;;
;RU28;431.525,0;+1.6 MHz;85.4;6 marche ;AN;Montefelcino (PU);;;;Link Marche;JN63JS;341;123;010;;cisar ancona;;;;;;;;;;
;RU29;431.550,0;+1.6 MHz;85.4;6 marche ;AN;Falconara (AN);;;;Link Marche;JN63QO;390;121;010;;cisar ancona;;;;;;;;;;
;RU30a;431.587,5;+1.6 MHz;;6 marche ;AN;Monte Cucco (AN);;;;Link Marche;JN63JI;370;128;010;;cisar marche;;;;;;;;;;
;RU31;431.600,0;+1.6 MHz;85.4;6 marche ;MC;Monte Aria-Macerata;;;;Link Marche;JN63NE;402;128;010;;cisar marche;;;;;;;;;;
;HotSpot;433.400,0;0;;6 marche;PU;Pesaro;DMR;IW6CNM;;BRANDMEISTER;JN63KV;339;120;010;;iw6cnm;;;;;;;;;;
;50 MHz;50.420,0;+500 kHz;1750;6 abruzzo;PE;M.Maiella (PE);;;;majelletta;JN72BD;541;131;011;;ari pescara;;;;;;;;;;
;50 MHz;50.960,0;-500 kHz;1750;6 abruzzo;CH;M.Maiella (CH);;IR6AS;;;JN72BD;541;131;011;;ari pescara;;;;;;;;;;
;HotSpot;144.612,5;0;;6 abruzzo;AQ;L'Aquila;DS;IZ6BGQ;; ;JN62QI;481;135;011;;iz6bgq;;;;;;;;;;
;HotSpot;144.612,5;0;;6 abruzzo;PE;Manopello (PE);DS;IR6BK;;;JN72AH;523;131;011;;ik6ioq;;;;;;;;;;
;HotSpot;144.612,5;0;;6 abruzzo;TE;Teramo;DS;IR6BL;; ;JN62UP;478;130;011;;ari teramo;;;;;;;;;;
;HotSpot;144.650,0;0;;6 abruzzo;AQ;L'Aquila;DS;IZ6BGQ;; ;JN62QI;481;135;011;;iz6bgq;;;;;;;;;;
;E;144.650,0;0;;6 abruzzo;CH;Guardiagrele;EL;;4434;;JN72DE;547;130;011;;ik6ihu;;;;;;;;;;
;HotSpot;144.912,5;0;;6 abruzzo;PE;Citta' S.Angelo (PE);C4FM;IZ6OUF;41403;WIRES-X i6 abruzzo;JN72BM;512;128;011;;iz6ouf;;;;;;;;;;
;HotSpot;144.950,0;0;;6 abruzzo;CH;Vasto (CH);DS;IR6UDB;;;JN72ID;576;128;011;;iz6fgp;;;;;;;;;;
;HotSpot;144.962,5;0;;6 abruzzo;CH;Ortona (CH);DS;IR6UCX;;;JN72EI;540;128;011;;iz6fgp;;;;;;;;;;
;HotSpot;144.962,5;0;;6 abruzzo;CH;Ortona (CH);DS;IR6UCX;; ;JN72EI;540;128;011;;iz6fgp;;;;;;;;;;
;HotSpot;144.975,0;0;;6 abruzzo;CH;Bucchianico (CH);C4FM;IZ7PWG;76833;WIRES-X i6 abruzzo;JN72CH;533;130;011;;iz6pwg;;;;;;;;;;
;HotSpot;144.987,5;0; ;6 abruzzo;CH;Lanciano (CH);C4FM;IU6DAZ;57360;WIRES-X i6 abruzzo;JN72EF;549;129;011;;iu6daz;;;;;;;;;;
;RV-1;145.575,0;-600 kHz;;6 abruzzo;PE;M.Maiella (PE);TDMA;IR6UDH;;;JN72BD;541;131;011;;iz6fgp -test trbo ambe2+;;;;;;;;;;
;RV-1a;145.587,5;-600 kHz;97.4;6 abruzzo;CH;M.Majella (CH);DMR;IR6UDH;;IT-DMR;JN72BD;541;131;011;;iz6fgp;;;;;;;;;;
;R0;145.600,0;-600 kHz; ;6 abruzzo;AQ;Le Serre di Goriano (AQ);;;;;JN62VB;528;134;011;;ari sulmona;;;;;;;;;;
;R1;145.625,0;-600 kHz;97.4;6 abruzzo;AQ;Campo Imperatore (AQ);;IR6N;;;JN62SK;484;133;011;;ari l'aquila;;;;;;;;;;
;R1a;145.637,5;-600 kHz; ;6 abruzzo;PE;Pescara (PE);DS;IR6UCY;;;JN72CL;520;128;011;;ari pescara;;;;;;;;;;
;R2;145.650,0;-600 kHz;;6 abruzzo;AQ;Colle SanGiacomo (AQ);DS;IR6L;;;JN62RI;486;134;011;;ari l'aquila;;;;;;;;;;
;R2a;145.662,5;-600 kHz;97.4;6 abruzzo;AQ;M.Freddo (AQ);; ;;;JN62RD;503;136;011;;ari avezzano;;;;;;;;;;
;R2a;145.662,5;-600 kHz;110.9;6 abruzzo;CH;M.Maiella (CH);EL-SVX;IR6AA;590731;Rete Umbra;JN72BD;541;131;011;;cisar majella;;;;;;;;;;
;R3;145.675,0;-600 kHz;97.4;6 abruzzo;AQ;Colle SanGiacomo (AQ);;IR6L;;;JN62RI;486;134;011;;ari l'aquila;;;;;;;;;;
;R3;145.675,0;-600 kHz;88.5;6 abruzzo;TE;Santo Stefano - Torricella (TE); ;IR6O;;;JN62TP;473;130;011;;ari teramo;;;;;;;;;;
;R3a;145.687,5;-600 kHz;;6 abruzzo;CH;M.Maiella (CH);DS;IR6UCC;;;JN72BD;541;131;011;;ari lanciano;;;;;;;;;;
;R4;145.700,0;-600 kHz;1750;6 abruzzo;PE;M.Maiella (PE);;IR6Q;;;JN72BD;541;131;011;;ari pescara;;;;;;;;;;
;R4a;145.712,5;-600 kHz;;6 abruzzo;AQ;Roccaraso (AQ);;IR6X;;;JN71AU;559;134;011;;cisar alto sangro iw6nqw iw6mkc;;;;;;;;;;
;R5;145.725,0;-600 kHz;88.5;6 abruzzo;TE;Colle Badette-Tortoreto (TE);;IR6K;;;JN62WT;476;127;011;;ari nereto;;;;;;;;;;
;R5a;145.737,5;-600 kHz;97.4;6 abruzzo;AQ;M.Alto (AQ);EL;;605872;;JN61RV;524;138;011;;iz6uds;;;;;;;;;;
;R5a;145.737,5;-600 kHz;94.8;6 abruzzo;CH;M.Pallano (CH);EL;;510562;;JN72EE;552;130;011;;ari lanciano;;;;;;;;;;
;R6;145.750,0;-600 kHz;88.5;6 abruzzo;TE;Prati di Tivo (TE); ;IR6Z;;;JN62SL;481;132;011;;ari teramo;;;;;;;;;;
;R6a;145.762,5;-600 kHz; ;6 abruzzo;AQ;San Benedetto in Perillis (AQ);;;;;JN62VE;518;133;011;;ari sulmona;;;;;;;;;;
;R6a;145.762,5;-600 kHz;123.0;6 abruzzo;CH;Liscia (CH);;;;;JN71GW;582;131;011;;ari vasto-san salvo ik6tup;;;;;;;;;;
;R7a;145.787,5;-600 kHz;1750;6 abruzzo;PE;Citta' S.Angelo (PE);;IR6R;;;JN72AM;507;129;011;;ari pescara;;;;;;;;;;
;RU1;430.025,0;+1.6 MHz;88.5;6 abruzzo;AQ;M.Le Serre (AQ);;;;sangro;JN62UJ;497;132;011;;cisar alto sangro iw6nqw iw6mkc;;;;;;;;;;
;RU1;430.025,0;+1.6 MHz;85,4;6 abruzzo;TE;M.Piselli (TE);;;;;JN62SS;458;130;011;;ari ascoli piceno;;;;;;;;;;
;RU1a;430.037,5;+5.0 MHz;;6 abruzzo;CH;M.Maiella (CH);DMR;IR6UDH;222610;IT-DMR;JN72BD;541;131;011;;iz6fgp ;;;;;;;;;;
;RU2;430.050,0;+1.6 MHz;;6 abruzzo;TE;Roseto Abruzzi (TE);EL;;409977;;JN62XQ;490;128;011;;ari roseto;;;;;;;;;;
;RU2a;430.062,5;+5.0 MHz;;6 abruzzo;AQ;Ovindoli (AQ);DMR;IZ6BGQ;;;JN62RI;486;134;011;;ari l'aquila;;;;;;;;;;
;RU3a;430.087,5;+1.6 MHz;88.5;6 abruzzo;CH;M.Maielletta (CH);EL;IR6UAE;66055;majelleta;JN72BE;538;131;011;;cisar majella;;;;;;;;;;
;RU4a;430.112,5;+1.6 MHz;;6 abruzzo;CH;M.Majella (CH);DS;IR6UBM;; ;JN72BD;541;131;011;;cisar majella;;;;;;;;;;
;RU5;430.125,0;+1.6 MHz;97.4;6 abruzzo;AQ;M.Ocre - Campo Felice (AQ);;;;;JN62QH;485;135;011;;ari aquila;;;;;;;;;;
;RU5a;430.137,5;+1.6 MHz;;6 abruzzo;CH;M.Pallano (CH);DS;IR6UCD;;;JN62SL;481;132;011;;ari lanciano;;;;;;;;;;
;RU6;430.150,0;+1.6 MHz;88.5;6 abruzzo;TE;Acqua Chiara - Torricella (TE);C4FM;IR6UH; ;;JN62VN;489;130;011;;ari teramo;;;;;;;;;;
;RU6a;430.162,5;+5.0 MHz;97.4;6 abruzzo;AQ;M.Scindarella (AQ);DMR;IZ6BGQ;;;JN62SK;484;133;011;;ari l'aquila;;;;;;;;;;
;RU7;430.175,0;+1.6 MHz;97.4;6 abruzzo;AQ;M.Freddo (AQ);; ;;;JN62RD;503;136;011;;ari avezzano;;;;;;;;;;
;RU8;430.200,0;+1.6 MHz;1750;6 abruzzo;PE;M.Maiella (PE);;IR6UQ;;;JN72BD;541;131;011;;ari pescara;;;;;;;;;;
;RU9;430.225,0;+1.6 MHz;;6 abruzzo;AQ;Roccaraso (AQ);DMR;IR6UCG;;;JN71AU;559;134;011;;cisar alto sangro iw6nqw iw6mkc;;;;;;;;;;
;RU10;430.250,0;+5.0 MHz;97.4;6 abruzzo;AQ;Castiglione di Tornimparte (AQ);DMR;IZ6BGQ;;;JN62PH;480;136;011;;ari l'aquila;;;;;;;;;;
;RU11;430.275,0;+1.6 MHz;;6 abruzzo;TE;M.Giove -Cermignano;DS;IR6UDD;; ;JN62VN;489;130;011;;ari teramo;;;;;;;;;;
;RU12;430.300,0;+5.0 MHz;97.4;6 abruzzo;AQ;San Nicandro (AQ);DMR;IZ6BGQ;;;JN62TG;502;134;011;;ari l'aquila;;;;;;;;;;
;RU12a;430.312,5;+5.0 MHz;;6 abruzzo;CH;Francavilla a Mare (CH);DS;IR6UBJ;;;JN72DJ;532;128;011;;iz6fgp;;;;;;;;;;
;RU13a;430.337,5;+5.0 MHz; ;6 abruzzo;TE;Pineto (TE);DMR;IR6UCU;;;JN72AO;501;128;011;;ik6puo;;;;;;;;;;
;RU14;430.350,0;+1.6 MHz; ;6 abruzzo;PE;Pietracorniale- Bussi (PE);DMR;IR6UDE;222612;IT-DMR;JN62WF;520;132;011;;iz6fgp iz6uds;;;;;;;;;;
;RU15;430.375,0;+1.6 MHz;97.4;6 abruzzo;AQ;M.Luco di Roio (AQ);;;;;JN62QI;481;135;011;;ari l'aquila;;;;;;;;;;
;RU;430.550,0;+5.0 MHz; ;6 abruzzo;PE;Città S.Angelo (PE);DMR;IR6UDP;223652;BRANDMEISTER;JN72AM;507;129;011;;aot pescara iz6ouf;;;;;;;;;;
;RU;430.712,5;+5.0 MHz;97.4;6 abruzzo;AQ;Rovere di Rocca di Mezzo (AQ);DMR;IZ6BGQ;;;JN62SE;504;135;011;;ari l'aquila;;;;;;;;;;
;RU;430.737,5;+5.0 MHz;97.4;6 abruzzo;AQ;Barete (AQ);DMR;IZ6BGQ;;;JN62PK;470;135;011;;ari l'aquila;;;;;;;;;;
;RU;430.762,5;+5.0 MHz;97.4;6 abruzzo;AQ;Colle Nibbio- Campo Felice (AQ);DMR;IZ6BGQ;;;JN62RE;500;136;011;;ari l'aquila;;;;;;;;;;
;RU;430.975,0;+5.0 MHz;97.4;6 abruzzo;AQ;M.S.Franco (AQ);DMR;IZ6BGQ;;;JN62QC;502;137;011;;ari l'aquila;;;;;;;;;;
;RU19;431.300,0;+1.6 MHz;88.5;6 abruzzo;AQ;Roccaraso (AQ);LN;IR6UAB;;;JN71AU;559;134;011;;cisar alto sangro iw6nqw iw6mkc;;;;;;;;;;
;RU20;431.325,0;+1.6 MHz;88.5;6 abruzzo;CH;M.Maiella (CH);LN;;;;JN72BD;541;131;011;;cisar majella;;;;;;;;;;
;RU21;431.350,0;+1.6 MHz;88.5;6 abruzzo;AQ;M.La Selva (AQ);LN;;;;JN62TI;495;133;011;;cisar;;;;;;;;;;
;RU21;431.350,0;+1.6 MHz;97.4;6 abruzzo;CH;M.Pallano (CH);LN;;;;JN72EA;565;131;011;;cisar majella;;;;;;;;;;
;RU24a;431.437,5;+1.6 MHz;;6 abruzzo;PE;Pescara;DS;IR6UCY;;;JN72CL;520;128;011;;ari pescara;;;;;;;;;;
;RU27a;431.515,0;+1.6 MHz;;6 abruzzo;CH;M.Maielletta (CH);DS;IR6UCI;;;JN72BE;538;131;011;;cisar majella;;;;;;;;;;
;RU30;431.575,0;+4.0 MHz;;6 marche;PU;M.Nerone (PU);;;;;JN63GN;339;128;011;;cota  iz4isn;;;;;;;;;;
;RM;1.270.000,0;0;;6 abruzzo;CH;M.Maiella (CH);DS;IR6UCC;;;JN72BD;541;131;011;;ari lanciano;;;;;;;;;;
;RM8;1.297.200,0;-20.0 MHz;;6 abruzzo;CH;M.Maiella (CH);DS;IR6UCC;;;JN72BD;541;131;011;;ari lanciano;;;;;;;;;;
;R0a;145.612,5;-600 kHz;103.5 ;8 molise;CB;Campobasso;EL;IR8A;964289;;JN71IP;614;132;012;;ari campobasso ;;;;;;;;;;
;R3a;145.687,5;-600 kHz;103.5 ;8 molise;CB;S.Angelo Limosano (CB);;;;;JN71HQ;606;132;012;;acbr molise;;;;;;;;;;
;R6;145.750,0;-600 kHz;103.5 ;8 molise;IS;M.Patalecchia (IS);;;;;JN71EN;602;134;012;;ari campobasso ;;;;;;;;;;
;RU5;430.125,0;+1.6 MHz;103.5;8 molise;CB;Campobasso;EL;;367394;;JN71HN;616;133;012;;cisar campobasso iw8xoi iz8iaw;;;;;;;;;;
;RU6;430.150,0;+5.0 MHz;103.5;8 molise;IS;Rionero Sannitico (IS);;;;;JN71BJ;602;137;012;;iz8awq;;;;;;;;;;
;RU6a;430.162,5;+1.6 MHz;103.5;8 molise;CB;Guglionesi (CB);;;;;JN71KW;601;129;012;;ari termoli;;;;;;;;;;
;RU7;430.175,0;+1.6 MHz; ;8 molise;IS;Rionero Sannitico (IS);;;;sangro;JN71BR;574;135;012;;cisar alto sangro iw6nqw iw6mkc;;;;;;;;;;
;RU13;430.325,0;+5.0 MHz;CC1;8 molise;IS;M.Patalecchia (IS);DMR;IU8FCQ;;BRANDMEISTER;JN71DM;601;135;012;;iu8fcq;;;;;;;;;;
;RU;430.525,0;+5.0 MHz;CC1;8 molise;CB;M.Cerro del Ruccolo (CB);DMR;IU8FCQ;;BRANDMEISTER;JN71KR;617;130;012;;iu8fcq;;;;;;;;;;
;RU27;431.500,0;+1.6 MHz;;8 molise;CB;Campitello Matese (CB);DS;IR8UY;;;JN71EL;609;135;012;;cisar campobasso iw8xoi iz8iaw;;;;;;;;;;
;50 MHz;51.910,0;-600 kHz;88.5;7 puglia;FG;Monte Sambuco (FG);EL-SVX;;;M.Sambuco;JN71MM;644;131;013;;cisar;;;;;;;;;;
;E;144.600,0;0;82.5;7 puglia;TA;Manduria (TA);EL;;714832;;JN80TJ;887;127;013;;iz7xsi;;;;;;;;;;
;E;144.625,0;0;82.5;7 puglia;TA;Sava (TA);EL;;967325;;JN80SJ;882;127;013;;iz7dow;;;;;;;;;;
;E;144.650,0;0;110.9;7 puglia;BR;Brindisi;EL;;465084;;JN80XP;890;124;013;;iw7ed;;;;;;;;;;
;E;144.650,0;0;82.5;7 puglia;TA;Sava (TA);EL;;499664;;JN80SJ;882;127;013;;iw7eeg;;;;;;;;;;
;E;144.675,0;0;82.5;7 puglia;LE;Neviano (LE);EL;;205037;conf italy new;JN90BC;940;126;013;;Ik7ytq ;;;;;;;;;;
;E;144.725,0;0;82.5;7 puglia;LE;Acquarica del Capo (LE);EL;;345073;conf itaradio;JM99DV;966;127;013;;iz7bjs ;;;;;;;;;;
;HotSpot;144.750,0;0; ;7 puglia;BA;Bari;DS;IR7BP;;;JN81KC;787;125;013;;iz7gll;;;;;;;;;;
;E;144.750,0;0;82.5;7 puglia;LE;Alliste (LE);EL;;346013;conf italy new;JM99BW;953;127;013;;iw7ehm ;;;;;;;;;;
