Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
07,FM Lombardia,M.Penice (PV),RU19,,,431.300000,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,44.770833,9.291667,--:--
07,FM Lombardia,M.Penice (PV),RU3,,,430.075000,DUP+,1.600000,FM,TONE,156.7Hz,YES,Approximate,44.770833,9.291667,--:--
07,FM Lombardia,M.Pora (BG),T,,,144.650000,OFF,0.000000,FM,TONE,71.9Hz,YES,Approximate,45.895833,10.125000,--:--
07,FM Lombardia,M.Rolla (SO),R3a,,,145.687500,DUP-,0.600000,FM,TONE,156.7Hz,YES,Approximate,46.187500,9.875000,--:--
07,FM Lombardia,Madesimo (SO),R7,,,145.775000,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,46.437500,9.375000,--:--
07,FM Lombardia,Magenta (MI),RU12a,,,430.312500,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,45.479167,8.875000,--:--
07,FM Lombardia,Milano - Missaglia,RU10a,,,430.262500,DUP+,5.000000,FM,TONE,71.9Hz,YES,Approximate,45.437500,9.208333,--:--
07,FM Lombardia,Milano - Pirelli,R5,,,145.725000,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,45.479167,9.208333,--:--
07,FM Lombardia,Milano - Pirelli,RU7,,,430.175000,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,45.479167,9.208333,--:--
07,FM Lombardia,Monte della Neve - Livigno (SO),R2a,,,145.662500,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,46.479167,10.125000,--:--
07,FM Lombardia,Pigra - Valle d'Intelvi (CO),T,,,145.350000,OFF,0.000000,FM,TONE,156.7Hz,YES,Approximate,45.937500,9.125000,--:--
07,FM Lombardia,Pigra - Valle d'Intelvi (CO),T,,,433.512500,OFF,0.000000,FM,TONE,156.7Hz,YES,Approximate,45.937500,9.125000,--:--
07,FM Lombardia,Roncola (BG),RU13,,,430.325000,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,45.729167,9.541667,--:--
07,FM Lombardia,Roncola (BG),RU8,,,430.200000,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,45.729167,9.541667,--:--
07,FM Lombardia,Sacro Monte - Varese,RU29a,,,431.562500,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,45.854167,8.791667,--:--
07,FM Lombardia,San Felice del Benaco (BS),R3a,,,145.687500,DUP-,0.600000,FM,TONE,156.7Hz,YES,Approximate,45.604167,10.541667,--:--
07,FM Lombardia,San Giovanni Bianco (BG),R7a,,,145.787500,DUP-,0.600000,FM,TONE,156.7Hz,YES,Approximate,45.895833,9.708333,--:--
07,FM Lombardia,Sellero (BS),R6a,,,145.762500,DUP-,0.600000,FM,TONE,71.9Hz,YES,Approximate,46.062500,10.291667,--:--
08,DV Veneto,Arco,IW3HW,IW3HWH B,IW3HWH G,430.212500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,45.915000,10.873333,--:--
08,DV Veneto,Belluno,IR3UI,IR3UIQ B,IR3UIQ G,431.600000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,46.081833,12.301833,+1:00
08,DV Veneto,Brugine,IW3HO,IW3HOD B,IW3HOD G,430.575000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.300167,11.989333,--:--
08,DV Veneto,Castelmassa,IU3FE,IU3FEN B,IU3FEN G,438.200000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.020000,11.318167,--:--
08,DV Veneto,Lendinara,IZ3WW,IZ3WWG B,IZ3WWG G,433.125000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.083667,11.614333,--:--
08,DV Veneto,Lughetto,IK3CS,IK3CSU B,IK3CSU G,435.300000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.380000,12.160000,--:--
08,DV Veneto,Marghera,IW3HK,IW3HKL B,IW3HKL G,432.300000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.472000,12.219000,--:--
08,DV Veneto,Mauro Saline VE,IR3UG,IR3UG  A,IR3UG  G,1297.100000,DUP-,30.000000,DV,OFF,88.5Hz,YES,Exact,45.579167,11.116000,--:--
08,DV Veneto,Mauro Saline VE,IR3UG,IR3UG  B,IR3UG  G,430.450000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,45.579167,11.116000,--:--
08,DV Veneto,Mauro Saline VE,IR3UG,IR3UG  C,IR3UG  G,144.862500,DUP-,1.000000,DV,OFF,88.5Hz,YES,Exact,45.579167,11.116000,--:--
08,DV Veneto,Monselice Padova,IR3UE,IR3UEF A,IR3UEF G,1293.000000,DUP-,20.000000,DV,OFF,88.5Hz,YES,Exact,45.253833,11.743000,+1:00
08,DV Veneto,Monselice Padova,IR3UE,IR3UEF B,IR3UEF G,442.000000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,45.253833,11.743000,+1:00
08,DV Veneto,Monselice Padova,IR3UE,IR3UEF C,IR3UEF G,145.615000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.253833,11.743000,+1:00
08,DV Veneto,San Dona di Piav,IR3UI,IR3UIV B,IR3UIV G,431.300000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,45.651667,12.591833,--:--
08,DV Veneto,Santa Maria del,IZ3LC,IZ3LCI B,IZ3LCI G,431.487500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.348333,12.317667,--:--
08,DV Veneto,Sillian,IR3UA,IR3UAN B,IR3UAN G,430.587500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,46.715667,12.370000,--:--
09,FM Veneto,Bassano del Grappa (VI),R5,,,145.725000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,45.770833,11.708333,--:--
09,FM Veneto,Bassano del Grappa (VI),RU,,,430.587500,DUP+,5.000000,FM,TONE,94.8Hz,YES,Approximate,45.770833,11.708333,--:--
09,FM Veneto,Belluno,RU1,,,430.025000,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,46.145833,12.208333,--:--
09,FM Veneto,Bosco Chiesa Nuova (VR),R5,,,145.725000,DUP-,0.600000,FM,TONE,94.8Hz,YES,Approximate,45.604167,11.041667,--:--
09,FM Veneto,Campomolon (VI),RU14a,,,430.362500,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,45.854167,11.291667,--:--
09,FM Veneto,Cerealto (VI),RV,,,145.562500,DUP-,0.600000,FM,TONE,94.8Hz,YES,Approximate,45.604167,11.291667,--:--
09,FM Veneto,Col Visentin (TV),RU6a,,,430.162500,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,46.062500,12.291667,--:--
09,FM Veneto,Enego (VI),RU,,,430.787500,DUP+,5.000000,FM,TONE,94.8Hz,YES,Approximate,45.937500,11.625000,--:--
09,FM Veneto,Gosaldo (BL),T,,,145.350000,OFF,0.000000,FM,TONE,127.3Hz,YES,Approximate,46.229167,11.958333,--:--
09,FM Veneto,Gosaldo (BL),T,,,433.462500,OFF,0.000000,FM,OFF,88.5Hz,YES,Approximate,46.229167,13.958333,--:--
09,FM Veneto,Lido di Venezia (VE),RU,,,430.525000,DUP+,5.000000,FM,TONE,94.8Hz,YES,Approximate,45.354167,12.291667,--:--
09,FM Veneto,M.Baldo (VR),RU2,,,430.050000,DUP+,5.025000,FM,TONE,94.8Hz,YES,Approximate,45.729167,10.875000,--:--
09,FM Veneto,M.Faverghera (BL),RU7a,,,430.187500,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,46.062500,12.291667,--:--
09,FM Veneto,M.Grappa (VI),R0a,,,145.612500,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,45.854167,11.708333,--:--
09,FM Veneto,M.Grappa (VI),RU1,,,430.025000,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,45.812500,11.708333,--:--
09,FM Veneto,M.Grappa (VI),RU13,,,430.325000,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,45.812500,11.708333,--:--
09,FM Veneto,M.Grappa (VI),RU15a,,,430.387500,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,45.812500,11.708333,--:--
09,FM Veneto,M.Marmolada (BL),T,,,145.287500,OFF,0.000000,FM,TONE,131.8Hz,YES,Approximate,46.437500,11.875000,--:--
09,FM Veneto,M.Marmolada (BL),T,,,433.987500,OFF,0.000000,FM,TONE,131.8Hz,YES,Approximate,46.437500,11.875000,--:--
09,FM Veneto,M.Pastelletto (VR),R7,,,145.775000,DUP-,0.600000,FM,TONE,94.8Hz,YES,Approximate,45.604167,10.875000,--:--
09,FM Veneto,M.Rite (BL),R7a,,,145.787500,DUP-,0.600000,FM,TONE,131.8Hz,YES,Approximate,46.395833,12.208333,--:--
09,FM Veneto,M.Rite (BL),RU2a,,,430.062500,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,46.479167,12.291667,--:--
09,FM Veneto,M.Tomba (VR),RU,,,430.412500,DUP+,5.000000,FM,TONE,94.8Hz,YES,Approximate,45.687500,11.041667,--:--
09,FM Veneto,M.Tudaio - Laggio di Cadore (BL),R1,,,145.625000,DUP-,0.600000,FM,TONE,131.8Hz,YES,Approximate,46.520833,12.458333,--:--
09,FM Veneto,Malga M. Corno - Lusiana (VI),R3,,,145.675000,DUP-,0.600000,FM,TONE,94.8Hz,YES,Approximate,45.770833,11.541667,--:--
09,FM Veneto,Marostica,RU,,,430.825000,DUP+,5.000000,FM,TONE,94.8Hz,YES,Approximate,45.770833,11.625000,--:--
09,FM Veneto,Monastier (TV),RV,,,144.950000,DUP+,0.600000,FM,TONE,131.8Hz,YES,Approximate,45.937500,12.041667,--:--
09,FM Veneto,Monte Gallo - Colli Euganei (PD),RU,,,431.187500,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,45.312500,11.708333,--:--
09,FM Veneto,Monte Grande (PD),RU11a,,,430.287500,DUP+,1.600000,FM,TONE,131.8Hz,YES,Approximate,45.312500,12.041667,--:--
09,FM Veneto,Posa Puner (TV),RU5,,,430.125000,DUP+,1.600000,FM,TONE,82.5Hz,YES,Approximate,45.937500,12.041667,--:--
09,FM Veneto,Roana - Altpiano Asiago (VI),RU,,,430.537500,DUP+,5.000000,FM,TONE,94.8Hz,YES,Approximate,45.895833,11.458333,--:--
09,FM Veneto,Selva di Cadore (BL),T,,,145.375000,OFF,0.000000,FM,TONE,94.8Hz,YES,Approximate,46.437500,12.041667,--:--
09,FM Veneto,Selva di Cadore (BL),T,,,433.462500,OFF,0.000000,FM,OFF,88.5Hz,YES,Approximate,46.437500,12.041667,--:--
09,FM Veneto,Thiene (VI),RU8,,,430.200000,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,45.687500,11.458333,--:--
09,FM Veneto,Treviso,RU,,,430.500000,DUP+,5.000000,FM,OFF,88.5Hz,YES,Approximate,45.687500,12.208333,--:--
09,FM Veneto,Val di Zoldo (BL),RV,,,144.887500,DUP+,0.600000,FM,TONE,94.8Hz,YES,Approximate,46.354167,12.125000,--:--
09,FM Veneto,Venezia,R1,,,145.625000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,45.437500,12.375000,--:--
09,FM Veneto,Verona,RU11,,,430.275000,DUP+,1.600000,FM,TONE,94.8Hz,YES,Approximate,45.437500,11.041667,--:--
10,DV Emilia Romagna,Bologna,IR4UCA,IR4UCA B,IR4UCA G,430.650000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,44.496667,11.291167,--:--
10,DV Emilia Romagna,Cervia,IR4UCF,IR4UCF B,IR4UCF G,430.300000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,44.252167,12.363833,+1:00
10,DV Emilia Romagna,Cimone,IR4MO,IR4MO  C,IR4MO  G,145.562500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Exact,44.198167,10.705500,+1:00
10,DV Emilia Romagna,Forli,IR4UI,IR4UI  B,IR4UI  G,430.112500,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,44.113833,12.004333,+1:00
10,DV Emilia Romagna,Ozzano,IU4OOP,IU4OOP B,IU4OOP G,432.775000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,44.445000,11.475833,--:--
10,DV Emilia Romagna,San Marino,T79DV,T79DV  B,T79DV  G,431.487500,DUP+,1.600000,DV,OFF,88.5Hz,YES,None,0.000000,0.000000,--:--
11,FM Emilia Romagna,Bagnacavallo (RA),RU5,,,430.125000,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,44.437500,11.958333,--:--
11,FM Emilia Romagna,Barbiano (BO),RU1a,,,430.037500,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,44.437500,11.375000,--:--
11,FM Emilia Romagna,Bertinoro (FO),R2,,,145.650000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,44.145833,12.125000,--:--
11,FM Emilia Romagna,Casalgrande (RE),RU15,,,430.375000,DUP+,1.600000,FM,TONE,77.0Hz,YES,Approximate,44.562500,10.708333,--:--
11,FM Emilia Romagna,Casella - Ozzano dell'Emilia (BO),RU,,,430.562500,DUP+,5.000000,FM,TONE,77.0Hz,YES,Approximate,44.354167,11.458333,--:--
11,FM Emilia Romagna,Casina (RE),R4a,,,145.712500,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,44.520833,10.458333,--:--
11,FM Emilia Romagna,Casina (RE),RU0a,,,430.012500,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,44.520833,10.458333,--:--
11,FM Emilia Romagna,Castel Maggiore (BO),R3a,,,145.687500,DUP-,0.600000,FM,TONE,77.0Hz,YES,Approximate,44.562500,11.375000,--:--
11,FM Emilia Romagna,Cesenatico (FC),RU18,,,431.275000,DUP+,1.600000,FM,TONE,141.3Hz,YES,Approximate,44.187500,12.375000,--:--
11,FM Emilia Romagna,Colli Piacentini (PC),RU18,,,431.275000,DUP+,1.600000,FM,TONE,77.0Hz,YES,Approximate,44.812500,9.625000,--:--
11,FM Emilia Romagna,Ferrara,R2,,,145.650000,DUP-,0.600000,FM,TONE,77.0Hz,YES,Approximate,44.812500,11.625000,--:--
11,FM Emilia Romagna,Ferrara,RU3a,,,430.087500,DUP+,1.600000,FM,TONE,110.9Hz,YES,Approximate,44.854167,11.625000,--:--
11,FM Emilia Romagna,Gropparello (PC),RU9,,,430.225000,DUP+,1.600000,FM,TONE,77.0Hz,YES,Approximate,44.854167,9.708333,--:--
11,FM Emilia Romagna,Lama di Moccogno (MO),R0,,,145.600000,DUP-,0.600000,FM,TONE,77.0Hz,YES,Approximate,44.270833,10.625000,--:--
11,FM Emilia Romagna,M.Canate (PR),RU,,,430.725000,DUP+,4.675000,FM,TONE,77.0Hz,YES,Approximate,44.770833,9.958333,--:--
11,FM Emilia Romagna,M.Cassio (PR),RU5,,,430.125000,DUP+,1.600000,FM,TONE,77.0Hz,YES,Approximate,44.604167,10.041667,--:--
11,FM Emilia Romagna,M.Cimone (MO),R6a,,,145.762500,DUP-,0.600000,FM,TONE,77.0Hz,YES,Approximate,44.187500,10.708333,--:--
11,FM Emilia Romagna,M.Coroncina (BO),R2a,,,145.662500,DUP-,0.600000,FM,TONE,77.0Hz,YES,Approximate,44.104167,11.208333,--:--
11,FM Emilia Romagna,M.Fumaiolo (FO),R5a,,,145.737500,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,43.770833,12.041667,--:--
11,FM Emilia Romagna,M.Ghebbio (RA),R4a,,,145.712500,DUP-,0.600000,FM,TONE,141.3Hz,YES,Approximate,44.270833,11.708333,--:--
11,FM Emilia Romagna,M.Molinatico (PR),RU21,,,431.350000,DUP+,1.600000,FM,TONE,77.0Hz,YES,Approximate,44.479167,9.875000,--:--
11,FM Emilia Romagna,M.Pepi - Bedonia (PR),RU13,,,430.325000,DUP+,1.600000,FM,TONE,141.3Hz,YES,Approximate,44.562500,9.625000,--:--
11,FM Emilia Romagna,M.Trebbio (FO),RU3,,,430.075000,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,44.145833,11.875000,--:--
11,FM Emilia Romagna,Modigliana (FC),R0a,,,145.612500,DUP-,0.600000,FM,TONE,141.3Hz,YES,Approximate,44.145833,11.791667,--:--
11,FM Emilia Romagna,Modigliana (FC),RU24a,,,431.437500,DUP+,1.600000,FM,TONE,141.3Hz,YES,Approximate,44.145833,11.791667,--:--
11,FM Emilia Romagna,Montagnana (MO),RU2a,,,430.062500,DUP+,1.600000,FM,TONE,77.0Hz,YES,Approximate,44.479167,10.791667,--:--
11,FM Emilia Romagna,Montovolo (BO),R5,,,145.725000,DUP-,0.600000,FM,TONE,77.0Hz,YES,Approximate,44.229167,11.125000,--:--
11,FM Emilia Romagna,Montovolo (BO),RU19a,,,431.312500,DUP+,1.600000,FM,TONE,77.0Hz,YES,Approximate,44.229167,11.125000,--:--
11,FM Emilia Romagna,Oriolo dei Fichi-Faenza (RA),T in,,,144.937500,OFF,0.000000,FM,TONE,77.0Hz,YES,Approximate,44.229167,11.875000,--:--
11,FM Emilia Romagna,Parma,R3,,,145.675000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,44.812500,10.375000,--:--
11,FM Emilia Romagna,Parma,RU14,,,430.350000,DUP+,1.600000,FM,TONE,141.3Hz,YES,Approximate,44.812500,10.375000,--:--
11,FM Emilia Romagna,Pianoro (BO),R1a,,,145.637500,DUP-,0.600000,FM,TONE,77.0Hz,YES,Approximate,44.437500,11.375000,--:--
11,FM Emilia Romagna,Pianoro (BO),RU7,,,430.175000,DUP+,1.600000,FM,TONE,77.0Hz,YES,Approximate,44.437500,11.375000,--:--
11,FM Emilia Romagna,Rimini,R0,,,145.600000,DUP-,0.600000,FM,TONE,77.0Hz,YES,Approximate,44.062500,12.541667,--:--
11,FM Emilia Romagna,Spilamberto (MO,T in,,,144.662500,OFF,0.000000,FM,TONE,131.8Hz,YES,Approximate,44.520833,11.041667,--:--
11,FM Emilia Romagna,Spilamberto (MO,T out,,,432.637500,OFF,0.000000,FM,TONE,131.8Hz,YES,Approximate,44.520833,11.041667,--:--
12,DV Toscana,Fiesole FI,IR5AY,IR5AY  C,IR5AY  G,145.575000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Exact,43.804333,11.297017,+1:00
12,DV Toscana,Foenna *,IU5FFN,IU5FFN B,IU5FFN G,430.612500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,43.194500,11.791000,--:--
12,DV Toscana,M. Cascetto LU,IR5UBS,IR5UBS B,IR5UBS G,431.425000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,43.760500,10.550000,+1:00
12,DV Toscana,M. Giovi Firenze,IR5AN,IR5AN  B,IR5AN  G,430.800000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,43.875400,11.451433,+1:00
12,DV Toscana,M. Giovi Firenze,IR5AN,IR5AN  C,IR5AN  G,144.925000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Exact,43.875400,11.451433,+1:00
12,DV Toscana,Migliana,IR5UDV,IR5UDV B,IR5UDV G,430.900000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,43.990833,11.101167,--:--
12,DV Toscana,Montecarlo LU,IR5UCL,IR5UCL B,IR5UCL G,431.562500,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,43.860000,10.667500,+1:00
12,DV Toscana,P Castiglioni P,IR5UBO,IR5UBO B,IR5UBO G,430.275000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,43.873167,11.136517,+1:00
12,DV Toscana,Siena,IZ5OQO,IZ5OQO B,IZ5OQO G,433.650000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Exact,43.314333,11.328167,+1:00
13,FM Toscana,Campi (SI),T,,,144.687500,OFF,0.000000,FM,OFF,88.5Hz,YES,Approximate,43.395833,11.458333,--:--
13,FM Toscana,Campi (SI),T,,,432.687500,OFF,0.000000,FM,OFF,88.5Hz,YES,Approximate,43.395833,11.458333,--:--
13,FM Toscana,Campiglia Marittima (LI),T,,,144.675000,OFF,0.000000,FM,OFF,88.5Hz,YES,Approximate,43.062500,10.625000,--:--
13,FM Toscana,Campiglia Marittima (LI),T,,,432.675000,OFF,0.000000,FM,OFF,88.5Hz,YES,Approximate,43.062500,10.625000,--:--
13,FM Toscana,Campocecina (MS),R3a,,,145.687500,DUP-,0.600000,FM,TONE,79.7Hz,YES,Approximate,44.104167,10.125000,--:--
13,FM Toscana,Campocecina (MS),R6,,,145.750000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,44.104167,10.125000,--:--
13,FM Toscana,Campocecina (MS),RU3a,,,430.087500,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,44.104167,10.125000,--:--
13,FM Toscana,Campocecina (MS),RU6,,,430.150000,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,44.104167,10.125000,--:--
13,FM Toscana,Casalguidi (PT),RU,,,430.525000,DUP+,5.000000,FM,TONE,146.2Hz,YES,Approximate,43.854167,10.875000,--:--
13,FM Toscana,Cima del Monte - Elba (LI),R5a,,,145.737500,DUP-,0.600000,FM,TONE,79.7Hz,YES,Approximate,42.812500,10.375000,--:--
13,FM Toscana,Civitella della Chiana (AR),RU13,,,430.325000,DUP+,1.600000,FM,TONE,71.9Hz,YES,Approximate,43.437500,11.708333,--:--
13,FM Toscana,Cortona (AR),RU,,,430.400000,DUP+,5.000000,FM,TONE,71.9Hz,YES,Approximate,43.270833,11.958333,--:--
13,FM Toscana,Frascole-Dicomano (FI),RU12,,,430.300000,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,43.895833,11.541667,--:--
13,FM Toscana,Grosseto,RU5,,,430.125000,DUP+,5.000000,FM,TONE,79.7Hz,YES,Approximate,42.812500,11.125000,--:--
13,FM Toscana,M.Amiata (GR),R2,,,145.650000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,42.895833,11.625000,--:--
13,FM Toscana,M.Amiata (GR),RU,,,430.500000,DUP+,5.000000,FM,TONE,136.5Hz,YES,Approximate,42.895833,11.625000,--:--
13,FM Toscana,M.Amiata (GR),RV-1a,,,145.587500,DUP-,0.600000,FM,TONE,79.7Hz,YES,Approximate,42.895833,11.625000,--:--
13,FM Toscana,M.Amiata (GR),T in,,,144.625000,OFF,0.000000,FM,OFF,88.5Hz,YES,Approximate,42.895833,11.625000,--:--
13,FM Toscana,M.Aquilaia (GR),RU14,,,430.350000,DUP+,5.000000,FM,TONE,136.5Hz,YES,Approximate,42.854167,11.458333,--:--
13,FM Toscana,M.Faggeta (AR),R0a,,,145.612500,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,43.604167,11.958333,--:--
13,FM Toscana,M.Faggeta (AR),RU5,,,430.125000,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,43.604167,11.958333,--:--
13,FM Toscana,M.Grosso (MS),RU4a,,,430.112500,DUP+,1.600000,FM,TONE,79.7Hz,YES,Approximate,44.229167,9.958333,--:--
13,FM Toscana,M.Labro (GR),R4a,,,145.712500,DUP-,0.600000,FM,TONE,136.5Hz,YES,Approximate,42.812500,11.541667,--:--
13,FM Toscana,M.Labro (GR),RU24,,,431.425000,DUP+,1.600000,FM,TONE,131.8Hz,YES,Approximate,42.812500,11.541667,--:--
13,FM Toscana,M.Oppio - San Marcello Pist. (PT),RU1,,,430.025000,DUP+,1.600000,FM,TONE,79.7Hz,YES,Approximate,44.020833,10.791667,--:--
13,FM Toscana,M.Secchieta (FI),R6,,,145.750000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,43.729167,11.541667,--:--
13,FM Toscana,M.Secchieta (FI),R7a,,,145.787500,DUP-,0.600000,FM,TONE,79.7Hz,YES,Approximate,43.729167,11.541667,--:--
13,FM Toscana,M.Secchieta (FI),RU4,,,430.100000,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,43.729167,11.541667,--:--
13,FM Toscana,M.Serra (LU),RU31a,,,431.612500,DUP+,1.600000,FM,TONE,79.7Hz,YES,Approximate,43.770833,10.541667,--:--
13,FM Toscana,Monte Capanne- Elba (LI),RU,,,430.525000,DUP+,5.000000,FM,TONE,79.7Hz,YES,Approximate,42.770833,10.208333,--:--
13,FM Toscana,Monte Caselle (LI),RU,,,430.650000,DUP+,5.000000,FM,TONE,79.7Hz,YES,Approximate,42.937500,10.541667,--:--
13,FM Toscana,Monte Giovi - Vicchio (FI),RU,,,430.850000,DUP+,5.000000,FM,TONE,79.7Hz,YES,Approximate,43.895833,11.458333,--:--
13,FM Toscana,Monte Meto (LU),RU12a,,,430.312500,DUP+,5.000000,FM,TONE,79.7Hz,YES,Approximate,43.895833,10.291667,--:--
13,FM Toscana,Montenero (LI),R1,,,145.625000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,43.479167,10.375000,--:--
13,FM Toscana,Montieri (GR),R3,,,145.675000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,43.145833,10.958333,--:--
13,FM Toscana,Poggio Alberaccio (FI),RU8a,,,430.212500,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,43.770833,11.375000,--:--
13,FM Toscana,Poggio Ciliegio (PO),RU16,,,431.225000,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,43.812500,11.208333,--:--
13,FM Toscana,Poggio Ciliegio (PO),RU21,,,431.350000,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,43.812500,11.208333,--:--
13,FM Toscana,Poggio Firenze (FI),RU14a,,,430.362500,DUP+,1.600000,FM,OFF,88.5Hz,YES,Approximate,43.687500,11.375000,--:--
13,FM Toscana,Poggio Valicaia (FI),R5a,,,145.737500,DUP-,0.600000,FM,TONE,146.2Hz,YES,Approximate,43.770833,11.208333,--:--
13,FM Toscana,Poggio Valicaia (FI),RU13,,,430.325000,DUP+,1.600000,FM,TONE,146.2Hz,YES,Approximate,43.729167,11.125000,--:--
13,FM Toscana,Prato (PO),R5,,,145.725000,DUP-,0.600000,FM,TONE,79.7Hz,YES,Approximate,43.812500,11.208333,--:--
13,FM Toscana,San Vincenzo (LI),R5,,,145.725000,DUP-,0.600000,FM,TONE,79.7Hz,YES,Approximate,43.104167,10.541667,--:--
13,FM Toscana,Seravezza (LU),R7,,,145.775000,DUP-,0.600000,FM,TONE,114.8Hz,YES,Approximate,44.020833,10.208333,--:--
13,FM Toscana,Siena,R7,,,145.775000,DUP-,0.600000,FM,OFF,88.5Hz,YES,Approximate,43.395833,11.458333,--:--
13,FM Toscana,Treggiaia (PI),RU,,,430.475000,DUP+,5.000000,FM,TONE,79.7Hz,YES,Approximate,43.604167,10.708333,--:--
13,FM Toscana,Treggiaia Pontedera (PI),RV,,,145.537500,DUP-,0.600000,FM,TONE,79.7Hz,YES,Approximate,43.604167,10.708333,--:--
13,FM Toscana,Val Bisenzio (PO),R1,,,145.625000,DUP-,0.600000,FM,TONE,79.7Hz,YES,Approximate,44.020833,11.125000,--:--
13,FM Toscana,Val Bisenzio (PO),RU,,,430.400000,DUP+,5.000000,FM,TONE,79.7Hz,YES,Approximate,43.979167,11.125000,--:--
13,FM Toscana,Val Bisenzio (PO),RU,,,430.425000,DUP+,5.000000,FM,TONE,79.7Hz,YES,Approximate,44.020833,11.208333,--:--
13,FM Toscana,Val Bisenzio (PO),RU,,,430.700000,DUP+,5.000000,FM,TONE,79.7Hz,YES,Approximate,44.104167,11.125000,--:--
